1.0,469.875172639483,-377.9028159575559,-508.62756470141386,-322.319500970989,-201.6878570159781,-402.1964146001469,-137.7508136264567,30.68549043629684,208.6096880345995,83.86569722069974,-36.11170693690799,66.16905348790385,96.79054105688805,-54.12122908377829,-117.04038879620582,205.6962297644866,284.59589345313714,46.77194975864684,-106.51844923482659,-187.68502040727768,82.11634152888766,15.321106496005429,190.8036599039675,4.120790473413814,224.13046980652086,114.52757719584721,-197.58408135179374,176.89782902634764,-79.20000897421374,-24.8404852267696,88.31306335603799,130.78228037223505,-19.88201089466015,-2.6557356346523733,-1.3537306138775431,121.36088959470706,52.13915466638277,-84.15525408040176,-16.385780189257805,18.62289548854944,-445.68073039229785,327.13153745304385,318.21050444981495,-405.8372502296253,-260.0578938083092,197.9108893781322,-406.9056662708032,484.3973692200504,-233.12885115545393,-254.57419339458588,240.21300416782643,99.34564451711073,56.30603418376857,156.34328997668405,-185.04327152848705,-49.09351503187254,-97.70794122325405,320.9594857943414,-18.849173953933168,-138.97039440583825
0.0,-215.56368455769302,282.4563110174023,181.34046345425776,-79.2105330311938,179.87676161870277,-161.6875340149405,15.957880905843519,-220.49381882364565,145.8078666314224,517.6758837504789,-61.413085753808566,14.509939897031002,-67.76123707121162,-128.94646621321883,134.33759850696097,-72.14641166044406,133.12951031501908,5.125463801065522,-6.260382961843508,12.783124510040276,984.8979384096665,12.637957839298487,560.5222345414378,-842.2295794270103,60.16550657560273,924.2058599314493,-174.27009221192776,86.58637720648396,205.83986570080177,126.4379440519699,-115.69454057907319,-57.556523476828595,-32.84921012728084,-5.443044124859522,72.67683139772036,-2.994813806811166,-3.529843181343125,-63.88244708448054,87.01528927731798,-69.33433908316688,1118.588928887523,419.69952510335446,48.86463694902198,-239.3697402318356,-467.376756938043,20.537789987688427,86.98762145375875,1160.4623945548278,-158.98244536848287,316.7153380260544,92.77017361994875,121.10915538767966,72.79333087737548,-362.45533297124103,114.81445860717693,149.1595987424404,15.232408989292614,23.36721249484839,112.20151473028601,-54.06799043899612
,36.77847234997395,-59.15227282497345,185.69659558490326,57.4811439286763,-196.86486895094578,-102.31459502444969,-190.91750963587663,-92.76848754241075,86.80188942177162,186.42397258041902,0.6451032754811021,20.846718848619837,31.417516298514414,11.52086098941072,-16.90980038843476,14.747085240306461,18.604765873238392,15.900957312060369,-55.98571879868448,10.103606833162829,199.290185054196,-14.74142001783971,154.43969863923644,-147.11545742303664,57.85163780026112,237.92723902522724,-69.5110624500384,111.15772423994403,72.80297311674975,28.988292513755255,-66.82601270067319,9.46400180519205,19.171208402138312,38.408187443549494,-17.515018833964106,19.6741134515783,-25.51495532841699,-73.30749326981154,-10.283718227877008,-50.515439249277634,-802.6458169369978,-182.96235615217685,196.122122090696,517.2250625666006,94.68790885086426,-95.03517404635737,401.6423822308606,608.1866085995075,-283.8869881391063,461.10643755301714,209.10774501696488,136.91719696374878,303.42804400362735,6.1907716604863285,2.076774784386568,-120.44109732953355,-159.7299553200081,256.3017583296422,-120.115532085533,57.80468166753193
4.0,115.82414023467943,23.346015304131267,108.97556675604815,55.76591374439958,-296.54533939172507,-19.35598558631734,-34.189613739878794,68.77525642089915,68.82091806730759,-2.3454040890054904,90.86457716068837,18.343357108595402,-2.366027723956117,2.666856774106199,68.72010539862464,57.334482328980805,43.73514325379663,-7.5567843440080535,-35.26655860439683,-39.88508381449428,-105.12837296253556,-276.2689582518488,77.86707165685742,-217.15237302749674,-0.48236243746583707,157.86056080104265,-159.55327534323956,27.06951188977566,-273.81908582768284,30.06597185843964,-101.59686844235084,-18.473182402393395,123.81435373781332,20.779406528171467,-41.023303495917084,151.9676412439508,-192.68258816362774,-91.47776313651646,14.32434645856032,-67.098720964,413.3700441904924,-22.095512576902145,16.21192264739394,-378.6656385671842,-378.4271470017681,136.99934161026064,467.1772458605836,225.6415204158294,161.32652449741488,17.81925463121942,173.0270599764357,7.09934965269911,-61.36483050870735,109.47574344120285,-120.60090645012798,-275.2869245282202,-284.47273632413095,42.05381066733522,54.13092302661049,133.20290218910952
,-280.6192273079601,233.84599104266945,53.1227607227184,-130.98791970783935,407.6156863612259,-93.28302044883192,52.0607582505354,37.15572899412822,135.67834717750037,479.4584980762158,-56.85199547658784,-182.91550858937902,-48.11669644579273,-16.567366953397123,121.00186247473768,-38.578017021094176,63.79311406695174,-31.329806425617228,-98.0320162226833,-66.19800769670731,1056.462078667037,143.6218762026607,599.672968399909,-788.3806241032672,126.68991299393097,993.040539775043,-246.60302191913925,303.09693752227054,267.23391316131085,59.92129765118835,-81.63444950420097,-45.73326831564283,87.55548402210465,59.85659790439507,-78.9801064606956,28.352611895630034,6.1669859117023975,-183.66234320418152,65.35732350658876,52.43322025935923,1172.8527213520108,582.3112140888016,-147.3562463424236,-68.77420173574231,-492.0806039104729,-126.21555032677797,-220.30404320617322,1192.4620516764994,-128.10868730757576,348.68985038330305,-188.4282676624114,39.32002057738959,66.54584802409398,-47.71991685069496,245.49527656605494,87.74978336184402,-50.64821271865392,-36.88329320488827,-86.14234311629085,15.966551839109968
,16.34897147336309,-85.01195776681871,249.1043273791223,103.40892588733612,30.406747085013606,-380.9966517221931,-26.563101436782706,-225.44333115371856,207.47492633587783,229.93332699175585,-24.33601628788911,-18.096624533503846,-280.49526743266944,166.81544679982457,-2.431969612536143,218.76333758238056,22.399089769233978,-165.07508630463576,53.26653353539165,11.19292326370109,586.8318261829751,-17.10020770946395,274.79064206951745,-181.76591391912618,264.0366164398994,262.2000763513383,-123.44699888838524,264.6348406735017,43.23551898414006,-112.2185231933136,-27.815647810279025,-15.112764126462736,53.91186195888005,22.392331924273996,-145.53650704400337,82.46636156096741,-12.26447638266253,15.219261426802113,30.911952642443033,-102.03869024621413,547.1674858755654,-815.7236353485205,77.3830606276281,-528.7539563497771,-455.72756256925305,-11.370388019006137,6.9996533149907325,427.6513741339257,-330.79022280932924,37.06073346305313,76.6572318767052,-445.0461753649262,287.0316429111427,232.28814171204715,298.282095357578,-90.71270408583038,169.81869923029052,265.7161602915098,29.837012243436902,-70.15898255759171
7.0,130.71557474331917,124.59754257640373,-35.73295804255829,72.15790690615266,-107.3356952216636,-176.09521866274787,-210.28231534564333,37.10209382755121,-79.71918857926377,186.8467886091197,7.489820404637128,101.38337627225242,40.41796354472976,44.424704658184176,70.17311318693451,-28.562058284465486,74.08515739594486,-40.34635392667001,0.4119666895750119,-42.89609792255785,-236.63315349340894,213.53972005511213,387.7713449290299,-404.37007422189606,-3.166480083685431,299.05509120259285,66.94745246787963,-95.18962656650034,131.17960655838004,-76.02666351488843,-5.603351397367747,-53.258663211359426,3.067309500387586,-4.0697330265827825,-18.75560162430172,253.49812209767327,17.66235467175825,-54.29016384100025,36.083040496126436,-37.93033952046582,-333.90057858424655,-508.24494389522806,-534.7185730128825,-62.26274097086514,-310.61120805192246,-49.97523923150298,-110.3015003107197,693.7587916892767,110.43485654228007,399.7430802862158,169.44214614028425,34.98265286495381,-241.65643217570593,-276.1694267473051,-175.73980723031144,-44.799220707594365,-34.27551736001145,239.66780768995898,-113.87987951500578,62.89335618486464
3.0,102.56803707382254,-37.31454589777607,-270.0321580767384,28.688130906411644,37.6176022287297,4.828719123429212,-354.9881200764409,274.25373197244284,-117.91862915992876,-57.140001607712655,66.15490362928527,-108.0485951267755,-191.9874204819003,217.16171390966832,268.72656585677737,-131.93577107606055,-103.04831702585047,115.79533499201972,-4.813358247508544,-145.97935512312895,90.9974585996727,411.7349766515669,-82.74068995835034,-473.63302079889786,202.60679204672178,233.8401302399031,-232.9049348238124,-487.215382548708,-475.9526243218926,-95.28688783792603,73.92994127481708,-17.830442406571727,-145.47790773711773,-180.2454815377128,16.97030457449044,-69.25088551602808,271.2437069536899,40.11132694520883,105.87766038219507,-221.73880714283027,193.24770360642384,-73.68780760682444,64.74834683195931,-162.72298414084685,-23.705580941063268,27.276814964442526,104.93949981884943,403.42421214465116,-285.93053221638513,250.30799520526696,-149.40076451422712,195.18973406813788,-110.700999332406,180.8828044494998,-178.6495710245843,123.94764572301675,-222.13379402198348,68.15854617566245,21.365641616973924,70.82181264772994
5.0,-301.69175332839603,-114.92252366273632,271.6702043180724,-9.629320694946323,-227.40519418839276,-430.3294267921593,-404.5128652764559,7.391731708696118,67.26553115404987,-78.61519831007254,184.7155153828443,141.91896738455767,-78.70067675598472,78.05865671705311,-100.53046309805227,169.18656433325876,-117.68224375606836,-155.36974447175038,83.48451082880058,-81.25920796192773,517.4703336925226,521.0711281495691,-110.40531778215617,-392.1642131151018,926.6000666336216,149.09130417633125,129.26968014286348,107.74604871440235,-359.22066267829643,33.159631232498896,-13.426768429297539,-137.32266335664406,296.0772637862765,62.901420354786055,288.99201954525415,183.88153517302084,-272.1183366815619,58.44279277665985,89.35195763670852,-151.0470066538515,172.12890196800868,-782.6466512012652,272.3321798222693,-469.8424136130461,15.749027263164733,-219.72666551928234,-70.61559609260058,434.26194759692004,-658.5780130579649,28.327253771554265,-89.14626309326562,16.89914580261133,-61.218888986236855,49.90993484250099,15.357582151343236,-183.65926284170737,-127.45593351946255,270.5904010233624,-90.17007505557046,-44.82646718798216
,-4.992318627177468,-170.94536435158722,-281.2839314158946,617.8163414293754,-201.83329362516463,-306.46710724825044,-269.9906532073269,-425.3108496064203,122.58842287851765,291.9991751382493,146.7092140641134,-191.6781242181833,147.27560459781603,-5.3387319033302205,-61.99177453051962,125.27494578316016,-72.090120808362,-9.605376541673898,-120.93659145654422,-44.291179169487854,937.0764408132546,-207.42987255371048,568.8274271632297,229.3326494461871,160.73085514922846,366.2565046027802,-526.6776182395628,0.9467798858396428,-196.0089901276072,-49.155055780524165,-135.0960278136153,-67.00034143358081,-309.9497310834425,6.660016894748665,-325.4787833759583,43.95297595443624,-260.56784051479815,-169.71334362368555,358.60689048292977,97.35600088988375,-80.8878959950009,-132.72276450558573,131.44771972360027,-624.4319883022123,11.553926124386594,154.82847608190218,83.4389827402574,807.4932029334965,-433.09206616309945,501.8403372697502,118.65618832707895,-197.35778344236743,-210.58155882121608,-14.01929454158711,-24.82699026842138,-164.22024431143487,39.83993570840723,-68.14594413679633,-62.03127426668673,-130.70322987359904
